file,page,intersection,control_mode,start_time,end_time,phase_1_weekday,phase_1_sunday,phase_2_weekday,phase_2_sunday,phase_3_weekday,phase_3_sunday,phase_4_weekday,phase_4_sunday,phase_5_weekday,phase_5_sunday,phase_6_weekday,phase_6_sunday,phase_7_weekday,phase_7_sunday
Bengaluru-BPT-Cubbon-Park-TPS-Signal-Timing-data-COFFEE_BOARD_JN_GOPAL_GOWDA_CIRCLE_JN.pdf,1,"COFFEEBOARDJUNCTION,CUBBONPARKPOLICESTATION",SYNC,17:00,18:45,,,,,,,,,10.0,,,,,
Bengaluru-BPT-Cubbon-Park-TPS-Signal-Timing-data-COFFEE_BOARD_JN_GOPAL_GOWDA_CIRCLE_JN.pdf,1,"COFFEEBOARDJUNCTION,CUBBONPARKPOLICESTATION",SYNC,18:45,23:00,,,,,,,10.0,,10.0,,,,,
Bengaluru-BPT-Devanahalli-TPS-Signal-Timing-data-DODDABALLAPURA_CROSS_JN_NANDI_CROSS_RANI_CROSS_JN.pdf,1,"DODDABALLAPURACROSS(VIJIPURACROSS&BYPASS-DODDABALLAPURA)JUNCTION,DEVANAHALLIPOLICESTATION",FIXED,07:00,08:00,10.0,,35.0,,15.0,,6.0,,,,,,,
Bengaluru-BPT-Devanahalli-TPS-Signal-Timing-data-DODDABALLAPURA_CROSS_JN_NANDI_CROSS_RANI_CROSS_JN.pdf,1,"DODDABALLAPURACROSS(VIJIPURACROSS&BYPASS-DODDABALLAPURA)JUNCTION,DEVANAHALLIPOLICESTATION",FIXED,08:00,11:00,15.0,,45.0,,20.0,,35.0,,6.0,,121.0,,,
Bengaluru-BPT-Devanahalli-TPS-Signal-Timing-data-DODDABALLAPURA_CROSS_JN_NANDI_CROSS_RANI_CROSS_JN.pdf,1,"DODDABALLAPURACROSS(VIJIPURACROSS&BYPASS-DODDABALLAPURA)JUNCTION,DEVANAHALLIPOLICESTATION",FIXED,11:00,17:00,10.0,,35.0,,15.0,,25.0,,6.0,,91.0,,,
Bengaluru-BPT-Devanahalli-TPS-Signal-Timing-data-DODDABALLAPURA_CROSS_JN_NANDI_CROSS_RANI_CROSS_JN.pdf,1,"DODDABALLAPURACROSS(VIJIPURACROSS&BYPASS-DODDABALLAPURA)JUNCTION,DEVANAHALLIPOLICESTATION",FIXED,17:00,20:30,15.0,,45.0,,20.0,,35.0,,6.0,,121.0,,,
Bengaluru-BPT-Devanahalli-TPS-Signal-Timing-data-DODDABALLAPURA_CROSS_JN_NANDI_CROSS_RANI_CROSS_JN.pdf,1,"DODDABALLAPURACROSS(VIJIPURACROSS&BYPASS-DODDABALLAPURA)JUNCTION,DEVANAHALLIPOLICESTATION",FIXED,20:30,22:00,10.0,,35.0,,15.0,,25.0,,6.0,,91.0,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,07:00,08:00,25.0,,40.0,,20.0,,10.0,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,08:00,11:00,,,,,,,10.0,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,11:00,17:00,,,,,10.0,,20.0,,10.0,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,21:00,23:00,20.0,,40.0,,10.0,,20.0,,10.0,,100.0,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,07:00,08:00,30.0,,,,,,,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,08:00,11:00,,,,,,,,,15.0,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-ELECTRONIC_CITY_GATE-2_JN_NAGANATHAPURA_JN.pdf,1,"ELECTRONICCITYGATE-2JUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,21:00,23:00,,,,,,,,,10.0,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-TIMKIN_JN_VEERASANDRA_JN.pdf,1,"TIMKINJUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,08:00,11:30,20.0,,30.0,,50.0,,10.0,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-TIMKIN_JN_VEERASANDRA_JN.pdf,1,"TIMKINJUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,11:30,16:00,,,,,,,,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-TIMKIN_JN_VEERASANDRA_JN.pdf,1,"TIMKINJUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,16:00,20:00,25.0,,40.0,,25.0,,10.0,,100.0,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-TIMKIN_JN_VEERASANDRA_JN.pdf,1,"TIMKINJUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,07:00,08:00,,,45.0,,15.0,,,,,,,,,
Bengaluru-BPT-Electronic-City-TPS-Signal-Timing-data-TIMKIN_JN_VEERASANDRA_JN.pdf,1,"TIMKINJUNCTION,ELECTRONICCITYPOLICESTATION",FIXED,21:00,23:00,15.0,,45.0,,,,,,6.0,,,,,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,07:00,08:00,25.0,,45.0,,15.0,,25.0,,25.0,,10.0,,145.0,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,08:00,11:00,30.0,,55.0,,15.0,,30.0,,30.0,,10.0,,170.0,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,16:00,20:30,35.0,,55.0,,15.0,,30.0,,25.0,,10.0,,170.0,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,20:30,22:30,25.0,,45.0,,15.0,,25.0,,20.0,,5.0,,135.0,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,07:00,08:00,40.0,,50.0,,25.0,,25.0,,140.0,,,,,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,08:00,11:00,30.0,,50.0,,30.0,,20.0,,35.0,,165.0,,,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,17:30,20:00,30.0,,55.0,,30.0,,20.0,,45.0,,180.0,,,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,20:00,22:00,30.0,,50.0,,30.0,,20.0,,35.0,,165.0,,,
Bengaluru-BPT-Frazer-Town-Hebbal-TPS-Signal-Timing-data-VEERANNA_PALYA_JN_BHADRAPPA_LAYOUT_JN.pdf,1,"VEERANNAPALYAJUNCTION(BEL,H.O.),FRAZERTOWNPOLICESTATION",VAC,22:00,23:00,40.0,,50.0,,25.0,,25.0,,140.0,,,,,
Bengaluru-BPT-Frazer-Town-TPS-Signal-Timing-data-MOSQUE_CIRCLE_JN_POTTERY_CIRCLE_JN.pdf,1,"MOSQUECIRCLE(MOSQUERD-MMRD)JUNCTION,FRAZERTOWNPOLICESTATION",FIXED,18:30,20:00,50.0,,45.0,,35.0,,10.0,,140.0,,,,,
Bengaluru-BPT-Frazer-Town-TPS-Signal-Timing-data-MOSQUE_CIRCLE_JN_POTTERY_CIRCLE_JN.pdf,1,"MOSQUECIRCLE(MOSQUERD-MMRD)JUNCTION,FRAZERTOWNPOLICESTATION",FIXED,08:30,10:00,75.0,,50.0,,75.0,,10.0,,,,,,,
Bengaluru-BPT-Frazer-Town-TPS-Signal-Timing-data-MOSQUE_CIRCLE_JN_POTTERY_CIRCLE_JN.pdf,1,"MOSQUECIRCLE(MOSQUERD-MMRD)JUNCTION,FRAZERTOWNPOLICESTATION",FIXED,10:00,17:30,50.0,,30.0,,40.0,,10.0,,130.0,,,,,
Bengaluru-BPT-Frazer-Town-TPS-Signal-Timing-data-MOSQUE_CIRCLE_JN_POTTERY_CIRCLE_JN.pdf,1,"MOSQUECIRCLE(MOSQUERD-MMRD)JUNCTION,FRAZERTOWNPOLICESTATION",FIXED,17:30,18:30,90.0,,40.0,,40.0,,10.0,,180.0,,,,,
Bengaluru-BPT-Frazer-Town-TPS-Signal-Timing-data-MOSQUE_CIRCLE_JN_POTTERY_CIRCLE_JN.pdf,1,"MOSQUECIRCLE(MOSQUERD-MMRD)JUNCTION,FRAZERTOWNPOLICESTATION",FIXED,18:30,22:00,50.0,,30.0,,30.0,,10.0,,120.0,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,10:00,17:00,,,,,,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,17:00,19:30,20.0,,20.0,,35.0,,5.0,,80.0,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,07:00,09:00,60.0,,20.0,,80.0,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,09:00,10:00,70.0,,10.0,,80.0,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,10:00,11:30,60.0,,20.0,,80.0,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,11:30,13:00,70.0,,10.0,,80.0,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,13:00,15:30,60.0,,20.0,,80.0,,,,,,,,,
Bengaluru-BPT-Hebbal-High-Grounds-TPS-Signal-Timing-data-NANJAPPA_CIRCLE_JN_CHANDRIKA_JN.pdf,1,"NANJAPPACIRCLE(VIDYARANYAPURA)JUNCTION,HEBBALPOLICESTATION",FIXED,15:30,23:00,60.0,,10.0,,70.0,,,,,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,07:00,08:00,30.0,,50.0,,40.0,,10.0,,,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,08:00,11:00,40.0,,60.0,,50.0,,10.0,,160.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,11:00,16:30,30.0,,50.0,,40.0,,10.0,,130.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,16:30,21:30,40.0,,60.0,,50.0,,10.0,,160.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,21:30,23:00,30.0,,50.0,,40.0,,5.0,,125.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,00:00,07:00,10.0,,50.0,,15.0,,10.0,,85.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,07:00,08:30,20.0,,30.0,,30.0,,30.0,,110.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,08:30,11:00,20.0,,35.0,,30.0,,30.0,,115.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,11:00,17:00,20.0,,30.0,,30.0,,25.0,,105.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,17:00,20:00,25.0,,40.0,,40.0,,40.0,,145.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,20:00,22:00,20.0,,30.0,,35.0,,30.0,,115.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,22:00,23:00,20.0,,30.0,,25.0,,25.0,,100.0,,,,,
Bengaluru-BPT-Hebbal-TPS-Signal-Timing-data-HEBBAL_FLY_OVER_JN_KODIGEHALLI_GATE_JN.pdf,1,"HEBBALFLYOVERJUNCTION,HEBBALPOLICESTATION",FIXED,23:00,23:59,10.0,,50.0,,15.0,,10.0,,85.0,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,07:00,08:00,50.0,,20.0,,15.0,,85.0,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,08:00,12:00,80.0,,30.0,,15.0,,125.0,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,12:00,16:00,70.0,,20.0,,15.0,,105.0,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,16:00,21:00,70.0,,30.0,,15.0,,115.0,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,21:00,23:00,40.0,,20.0,,10.0,,70.0,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,07:00,08:00,70.0,,20.0,,90.0,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,08:00,11:00,80.0,,30.0,,110.0,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,16:00,21:00,60.0,,25.0,,85.0,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-LINK_ROAD-MALLESHWARAM_JN_LRDE_JN.pdf,1,"LINKROAD-MALLESHWARAMJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,21:00,23:00,50.0,,20.0,,70.0,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,07:00,12:00,120.0,,15.0,,10.0,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,12:00,16:00,110.0,,15.0,,45.0,,10.0,,180.0,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,16:00,21:00,120.0,,15.0,,35.0,,10.0,,180.0,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,21:00,23:00,110.0,,15.0,,45.0,,10.0,,180.0,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,07:00,08:00,,,,,,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,08:00,12:00,,,,,,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,16:00,21:00,,,,,,,,,,,,,,
Bengaluru-BPT-High-Grounds-TPS-Signal-Timing-data-PLATFORM_ROAD_JN_SHIVANANDA_CIRCLE_JN.pdf,1,"PLATFORMROADJUNCTION,HIGHGROUNDSPOLICESTATION",VAC,21:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,07:00,08:30,23.0,,13.0,,10.0,,,,,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,08:30,11:00,33.0,,43.0,,18.0,,63.0,,43.0,,10.0,,210.0,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,11:00,16:30,23.0,,33.0,,13.0,,33.0,,33.0,,10.0,,145.0,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,16:30,20:30,33.0,,43.0,,18.0,,63.0,,43.0,,10.0,,210.0,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,20:30,22:00,23.0,,33.0,,13.0,,33.0,,23.0,,10.0,,135.0,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,07:00,08:00,40.0,,30.0,,55.0,,7.0,,132.0,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,08:00,11:00,45.0,,35.0,,60.0,,10.0,,150.0,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,11:00,16:30,40.0,,30.0,,55.0,,7.0,,132.0,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,16:30,21:00,55.0,,35.0,,60.0,,10.0,,160.0,,,,,
Bengaluru-BPT-Indiranagar-Jayanagar-TPS-Signal-Timing-data-SONY_WORLD_JN_ARBINDO_CIRCLE_JN.pdf,1,"SONYWORLD JUNCTION(Indiranagar12thMain&100Ft.Road),INDIRANAGARPOLICESTATION",VAC,21:00,23:00,35.0,,30.0,,40.0,,6.0,,111.0,,,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,07:00,08:00,30.0,,20.0,,10.0,,,,,,,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,08:00,10:00,45.0,,25.0,,10.0,,50.0,,10.0,,140.0,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,10:00,17:00,20.0,,30.0,,20.0,,25.0,,8.0,,103.0,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,17:00,21:00,20.0,,35.0,,20.0,,30.0,,8.0,,113.0,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,21:00,23:00,20.0,,20.0,,15.0,,25.0,,6.0,,86.0,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,07:00,08:00,20.0,,60.0,,20.0,,10.0,,110.0,,,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,08:00,11:00,20.0,,70.0,,30.0,,10.0,,130.0,,,,,
Bengaluru-BPT-Indiranagar-TPS-Signal-Timing-data-BEML_GATE_JN_BIG_BAZAAR_JN.pdf,1,"BEMLGATEJUNCTION(SURANJANDASROADJN),INDIRANAGARPOLICESTATION",FIXED,11:00,17:00,20.0,,60.0,,20.0,,10.0,,110.0,,,,,
